"ballot_id","candidate_id","sort_order"
"306","10234",""
"272","10940",""
"113","10442",""
"51","10939",""
"31","10940",""
"78","10417",""
"96","10525",""
"126","10429",""
"394","10939",""
"143","10938",""
"142","10941",""
"18","10866",""
"19","10863",""
"423","10330",""
"120","10937",""
"119","10940",""
"279","10967",""
"121","10354",""
"305","10942",""
"32","10311",""
"213","10424",""
"268","10273",""
"216","10937",""
"408","10938",""
"285","10939",""
"418","10941",""
"187","10967",""
"262","10938",""
"152","10942",""
"137","10937",""
"198","10940",""
"390","10941",""
"66","10485",""
"238","10443",""
"18","10937",""
"363","10939",""
"340","10938",""
"339","10941",""
"28","10051",""
"330","10938",""
"336","10938",""
"72","10145",""
"132","10551",""
"421","10937",""
"419","10938",""
"407","10941",""
"33","10092",""
"331","10780",""
"27","10937",""
"222","10938",""
"202","10431",""
"199","10937",""
"256","10967",""
"297","10468",""
"226","10942",""
"64","10938",""
"63","10941",""
"2","10366",""
"295","10937",""
"40","10940",""
"160","10967",""
"198","10173",""
"233","10178",""
"390","10331",""
"335","10941",""
"343","10967",""
"273","10182",""
"275","10333",""
"420","10940",""
"15","10573",""
"50","10942",""
"410","10399",""
"353","10967",""
"130","10939",""
"129","10942",""
"54","10610",""
"23","10937",""
"106","10941",""
"415","10938",""
"209","10939",""
"75","10941",""
"208","10942",""
"115","10353",""
"186","10938",""
"185","10941",""
"377","10942",""
"19","10896",""
"27","10327",""
"67","10373",""
"152","10118",""
"335","10967",""
"355","10940",""
"147","10942",""
"127","10234",""
"253","10739",""
"48","10056",""
"10","10938",""
"127","10939",""
"114","10940",""
"44","10442",""
"97","10194",""
"111","10907",""
"270","10937",""
"9","10360",""
"193","10401",""
"349","10937",""
"22","10745",""
"322","10938",""
"267","10940",""
"277","10315",""
"356","10937",""
"56","10939",""
"4","10778",""
"74","10758",""
"81","10938",""
"410","10938",""
"135","10939",""
"276","10940",""
"239","10941",""
"134","10942",""
"213","10939",""
"212","10942",""
"29","10967",""
"188","10857",""
"420","10330",""
"160","10941",""
"120","10353",""
"170","10343",""
"240","10263",""
"343","10822",""
"108","10967",""
"157","10334",""
"168","10295",""
"300","10506",""
"56","10711",""
"55","10942",""
"20","10967",""
"63","10103",""
"48","10939",""
"193","10940",""
"149","10509",""
"73","10939",""
"374","10942",""
"115","10937",""
"65","10068",""
"78","10562",""
"155","10349",""
"18","10049",""
"206","10939",""
"35","10940",""
"242","10941",""
"18","10899",""
"405","10233",""
"273","10937",""
"76","10651",""
"194","10937",""
"261","10967",""
"332","10416",""
"122","10940",""
"253","10967",""
"197","10691",""
"59","10942",""
"182","10967",""
"7","10938",""
"20","10271",""
"96","10487",""
"347","10451",""
"139","10939",""
"204","10939",""
"337","10358",""
"333","10938",""
"319","10942",""
"421","10942",""
"146","10418",""
"165","10933",""
"112","10937",""
"296","10941",""
"353","10941",""
"27","10942",""
"368","10499",""
"218","10938",""
"190","10940",""
"61","10870",""
"91","10845",""
"112","10460",""
"300","10468",""
"167","10939",""
"166","10942",""
"75","10967",""
"102","10488",""
"181","10426",""
"310","10937",""
"309","10940",""
"146","10107",""
"218","10233",""
"241","10939",""
"327","10937",""
"388","10940",""
"203","10942",""
"38","10967",""
"310","10303",""
"169","10282",""
"51","10063",""
"149","10433",""
"341","10444",""
"279","10941",""
"99","10005",""
"332","10067",""
"426","10937",""
"21","10938",""
"62","10938",""
"20","10941",""
"61","10941",""
"223","10942",""
"208","10937",""
"283","10939",""
"366","10940",""
"92","10377",""
"327","10232",""
"184","10939",""
"302","10942",""
"342","10942",""
"27","10065",""
"100","10698",""
"393","10357",""
"383","10940",""
"32","10069",""
"360","10939",""
"107","10400",""
"87","10942",""
"82","10109",""
"155","10232",""
"191","10937",""
"178","10938",""
"177","10941",""
"154","10940",""
"73","10241",""
"185","10459",""
"305","10937",""
"269","10940",""
"408","10392",""
"47","10939",""
"246","10939",""
"43","10014",""
"101","10695",""
"113","10727",""
"328","10407",""
"373","10233",""
"384","10937",""
"396","10939",""
"109","10679",""
"336","10361",""
"354","10233",""
"373","10938",""
"359","10942",""
"111","10940",""
"256","10941",""
"19","10464",""
"75","10223",""
"88","10939",""
"233","10940",""
"39","10404",""
"76","10093",""
"221","10385",""
"274","10941",""
"34","10967",""
"297","10506",""
"395","10785",""
"424","10937",""
"151","10800",""
"325","10939",""
"382","10939",""
"219","10941",""
"21","10888",""
"265","10356",""
"283","10450",""
"200","10938",""
"257","10938",""
"90","10942",""
"133","10833",""
"390","10668",""
"182","10941",""
"196","10967",""
"103","10535",""
"172","10445",""
"224","10143",""
"110","10942",""
"67","10513",""
"89","10228",""
"104","10938",""
"150","10409",""
"281","10939",""
"280","10942",""
"97","10251",""
"403","10234",""
"220","10938",""
"381","10942",""
"110","10954",""
"124","10942",""
"117","10967",""
"122","10935",""
"195","10742",""
"121","10938",""
"84","10939",""
"287","10940",""
"45","10465",""
"58","10937",""
"57","10940",""
"256","10903",""
"331","10965",""
"5","10939",""
"403","10939",""
"406","10940",""
"402","10942",""
"232","10454",""
"141","10938",""
"140","10941",""
"25","10938",""
"116","10526",""
"54","10712",""
"282","10492",""
"163","10939",""
"261","10941",""
"129","10232",""
"267","10356",""
"254","10938",""
"91","10940",""
"144","10942",""
"183","10938",""
"133","10617",""
"134","10614",""
"267","10273",""
"345","10937",""
"344","10940",""
"103","10941",""
"411","10328",""
"205","10937",""
"412","10938",""
"240","10942",""
"48","10063",""
"58","10721",""
"154","10273",""
"290","10786",""
"320","10234",""
"423","10940",""
"24","10941",""
"171","10937",""
"320","10939",""
"369","10940",""
"73","10279",""
"54","10940",""
"393","10941",""
"13","10472",""
"99","10100",""
"100","10482",""
"145","10827",""
"247","10518",""
"399","10939",""
"410","10786",""
"134","10937",""
"170","10939",""
"169","10942",""
"30","10812",""
"12","10940",""
"174","10941",""
"248","10942",""
"18","10885",""
"80","10201",""
"302","10486",""
"157","10937",""
"24","10065",""
"399","10312",""
"357","10939",""
"414","10939",""
"137","10106",""
"27","10027",""
"195","10666",""
"257","10012",""
"180","10942",""
"150","10967",""
"126","10937",""
"271","10941",""
"268","10938",""
"102","10939",""
"16","10476",""
"245","10937",""
"290","10938",""
"425","10939",""
"156","10940",""
"148","10804",""
"223","10377",""
"367","10941",""
"375","10967",""
"235","10940",""
"413","10942",""
"15","10314",""
"351","10370",""
"299","10938",""
"92","10942",""
"296","10967",""
"7","10572",""
"143","10107",""
"340","10741",""
"377","10446",""
"187","10853",""
"69","10937",""
"14","10939",""
"68","10940",""
"13","10942",""
"228","10967",""
"109","10767",""
"111","10831",""
"333","10361",""
"78","10937",""
"211","10938",""
"36","10719",""
"229","10570",""
"96","10817",""
"237","10068",""
"289","10328",""
"21","10900",""
"189","10855",""
"313","10937",""
"362","10938",""
"109","10850",""
"93","10939",""
"293","10941",""
"251","10528",""
"316","10391",""
"189","10938",""
"334","10942",""
"4","10258",""
"36","10541",""
"37","10538",""
"102","10483",""
"71","10967",""
"98","10592",""
"152","10099",""
"244","10940",""
"38","10941",""
"364","10967",""
"142","10827",""
"260","10578",""
"16","10571",""
"232","10055",""
"312","10940",""
"164","10931",""
"317","10939",""
"137","10334",""
"241","10075",""
"248","10327",""
"294","10938",""
"237","10942",""
"91","10465",""
"113","10556",""
"155","10273",""
"401","10940",""
"33","10840",""
"66","10694",""
"392","10937",""
"196","10402",""
"62","10449",""
"418","10566",""
"227","10937",""
"172","10939",""
"331","10939",""
"386","10967",""
"53","10938",""
"151","10940",""
"79","10166",""
"234","10937",""
"393","10967",""
"55","10733",""
"56","10730",""
"145","10967",""
"118","10938",""
"117","10941",""
"98","10794",""
"100","10489",""
"304","10940",""
"345","10942",""
"95","10521",""
"280","10180",""
"22","10942",""
"219","10967",""
"76","10860",""
"305","10232",""
"419","10563",""
"171","10942",""
"52","10941",""
"358","10941",""
"30","10684",""
"176","10652",""
"253","10936",""
"194","10284",""
"132","10938",""
"102","10761",""
"263","10942",""
"77","10940",""
"128","10967",""
"85","10682",""
"148","10937",""
"307","10967",""
"389","10937",""
"375","10941",""
"368","10938",""
"236","10937",""
"224","10967",""
"252","10939",""
"350","10941",""
"231","10937",""
"181","10939",""
"230","10940",""
"217","10941",""
"266","10942",""
"169","10365",""
"373","10437",""
"101","10942",""
"66","10967",""
"46","10633",""
"77","10306",""
"44","10938",""
"49","10938",""
"376","10938",""
"112","10873",""
"381","10937",""
"416","10942",""
"361","10435",""
"297","10938",""
"267","10234",""
"307","10478",""
"346","10785",""
"18","10080",""
"24","10376",""
"52","10058",""
"75","10102",""
"308","10164",""
"13","10643",""
"69","10638",""
"221","10943",""
"19","10939",""
"258","10942",""
"74","10967",""
"81","10131",""
"153","10105",""
"42","10746",""
"81","10836",""
"146","10330",""
"149","10478",""
"337","10942",""
