id,duplicate_id
547110681,547111115
547110961,547111052
547110961,547110775
547110961,547110576
547110961,547110720
547110961,547111003
547110576,547111052
547110576,547110775
547110576,547110961
547110576,547110720
547110576,547111003
547110725,547110284
547111110,547110411
547110720,547111052
547110720,547110775
547110720,547110961
547110720,547110576
547110720,547111003
547110411,547111110
547111003,547111052
547111003,547110775
547111003,547110961
547111003,547110576
547111003,547110720
547110784,547110967
547212377,547212236
547212236,547212377
546571049,546570943
546570943,546571049
546832027,546832262
546832262,546832027
547125876,547126125
547126125,547125876
547007068,547007156
547007156,547007068
547242735,547241755
547241755,547242735
546715512,546715231
546715512,546716369
546715231,546715512
546715231,546716369
546716369,546715512
546716369,546715231
546715374,546716197
546716197,546715374
546774561,546774586
546774586,546774561
546773214,546773243
546773243,546773214
547248188,547248710
547248188,547248784
547248188,547248843
547248188,547248850
547248188,547248896
547248188,547248363
547248188,547248528
547248188,547248872
547248188,547248763
547248710,547248188
547248710,547248784
547248710,547248843
547248710,547248850
547248710,547248896
547248710,547248363
547248710,547248528
547248710,547248872
547248710,547248763
547248263,547248714
547248239,547248299
547248784,547248188
547248784,547248710
547248784,547248843
547248784,547248850
547248784,547248896
547248784,547248363
547248784,547248528
547248784,547248872
547248784,547248763
547248843,547248188
547248843,547248710
547248843,547248784
547248843,547248850
547248843,547248896
547248843,547248363
547248843,547248528
547248843,547248872
547248843,547248763
547248850,547248188
547248850,547248710
547248850,547248784
547248850,547248843
547248850,547248896
547248850,547248363
547248850,547248528
547248850,547248872
547248850,547248763
547248896,547248188
547248896,547248710
547248896,547248784
547248896,547248843
547248896,547248850
547248896,547248363
547248896,547248528
547248896,547248872
547248896,547248763
547248363,547248188
547248363,547248710
547248363,547248784
547248363,547248843
547248363,547248850
547248363,547248896
547248363,547248528
547248363,547248872
547248363,547248763
547248528,547248188
547248528,547248710
547248528,547248784
547248528,547248843
547248528,547248850
547248528,547248896
547248528,547248363
547248528,547248872
547248528,547248763
547248299,547248239
547248714,547248263
547248872,547248188
547248872,547248710
547248872,547248784
547248872,547248843
547248872,547248850
547248872,547248896
547248872,547248363
547248872,547248528
547248872,547248763
547248763,547248188
547248763,547248710
547248763,547248784
547248763,547248843
547248763,547248850
547248763,547248896
547248763,547248363
547248763,547248528
547248763,547248872
547135195,547135381
547135381,547135195
546798735,546798469
546798469,546798735
546658960,546658962
546658962,546658960
546658720,546658820
546658820,546658720
547275749,547275929
547275737,547276269
547276230,547276067
547276269,547275737
547275679,547275691
547275691,547275679
547276305,547275895
547276067,547276230
547274600,547274601
547274601,547274600
547275895,547276305
547275929,547275749
547279959,547279960
547279959,547279190
547279960,547279959
547279960,547279190
547279190,547279959
547279190,547279960
546879118,546879069
546879182,546878851
546878851,546879182
546879069,546879118
547226660,547226468
547226468,547226660
547227762,547227400
547227400,547227762
546806520,546806519
546806486,546806361
546806167,546806266
546806519,546806520
546806266,546806167
546806361,546806486
546805798,546806188
546806188,546805798
547070057,547070734
547070734,547070057
547110245,547110093
547110568,547110461
547110461,547110568
547110093,547110245
546815011,546814841
546814682,546815057
546815057,546814682
546814841,546815011
546814576,546814569
546814569,546814576
546839358,546839634
546839634,546839358
547132458,547132383
547132383,547132458
546773880,546774368
546774070,546773912
546774556,546773699
546774130,546774329
546774130,546774838
546774130,546774849
546774130,546774754
546774130,546774461
546774130,546774278
546774130,546773641
546773912,546774070
546774329,546774130
546774329,546774838
546774329,546774849
546774329,546774754
546774329,546774461
546774329,546774278
546774329,546773641
546774472,546774703
546774838,546774130
546774838,546774329
546774838,546774849
546774838,546774754
546774838,546774461
546774838,546774278
546774838,546773641
546774703,546774472
546774368,546773880
546773699,546774556
546774849,546774130
546774849,546774329
546774849,546774838
546774849,546774754
546774849,546774461
546774849,546774278
546774849,546773641
546774754,546774130
546774754,546774329
546774754,546774838
546774754,546774849
546774754,546774461
546774754,546774278
546774754,546773641
546774461,546774130
546774461,546774329
546774461,546774838
546774461,546774849
546774461,546774754
546774461,546774278
546774461,546773641
546774278,546774130
546774278,546774329
546774278,546774838
546774278,546774849
546774278,546774754
546774278,546774461
546774278,546773641
546773641,546774130
546773641,546774329
546773641,546774838
546773641,546774849
546773641,546774754
546773641,546774461
546773641,546774278
547183825,547183663
547183663,547183825
546552078,546551582
546551582,546552078
546909811,546909818
546909818,546909811
546859050,546859066
546859066,546859050
547213523,547213453
547213453,547213523
546966205,546966352
546966352,546966205
546549954,546550047
546550047,546549954
547087034,547086643
547086643,547087034
547087035,547086937
547086937,547087035
546916072,546916071
546916071,546916072
547197379,547197396
547197396,547197379
546802889,546802887
546802887,546802889
546803257,546802777
546802777,546803257
546812016,546810956
546810956,546812016
546680291,546680379
546680379,546680291
547176782,547176823
547180042,547179572
547176823,547176782
547179572,547180042
547012603,547011587
547011587,547012603
546656518,546656940
546656518,546656604
546656518,546656516
546656940,546656518
546656940,546656604
546656940,546656516
546656604,546656518
546656604,546656940
546656604,546656516
546656834,546656833
546656833,546656834
546656476,546656861
546656861,546656476
546656516,546656518
546656516,546656940
546656516,546656604
547057998,547057563
547057563,547057998
546476941,546476751
546476751,546476941
546909329,546909619
546909619,546909329
546487609,546487187
546487187,546487609
546486948,546487465
546487465,546486948
547176796,547176733
547176733,547176796
547276039,547276176
547276176,547276039
547154229,547154485
547154485,547154229
546961827,546961757
546961757,546961827
546715452,546715436
546715452,546716117
546715436,546715452
546715436,546716117
546715344,546715935
546716117,546715452
546716117,546715436
546715935,546715344
546983583,546983445
546983038,546983391
546983445,546983583
546983391,546983038
546826203,546825812
546826769,546827043
546825812,546826203
546827043,546826769
547126306,547126767
547126740,547126654
547126654,547126740
547126767,547126306
547232469,547232072
547232072,547232469
546814104,546813533
546814104,546814137
546813533,546814104
546813533,546814137
546814137,546814104
546814137,546813533
547237073,547236892
547236892,547237073
547111806,547112182
547112182,547111806
546775711,546776044
546776044,546775711
547050883,547051274
547051274,547050883
547063434,547063369
547063434,547063716
547063369,547063434
547063369,547063716
547063716,547063434
547063716,547063369
547135530,547135330
547134975,547135105
547135105,547134975
547135330,547135530
546888749,546889133
546888749,546888967
546889133,546888749
546889133,546888967
546888850,546889292
546888746,546888766
546888967,546888749
546888967,546889133
546889255,546889228
546888937,546889186
546888997,546889220
546889186,546888937
546888766,546888746
546889292,546888850
546889228,546889255
546889220,546888997
546439329,546430017
546443145,546429144
546430017,546439329
546429144,546443145
546746741,546746930
546746930,546746741
546891263,546891447
546891447,546891263
546890412,546890546
546890546,546890412
546831891,546831159
546831891,546831176
546831159,546831891
546831159,546831176
546831146,546831813
546831813,546831146
546831176,546831891
546831176,546831159
546989404,546989437
546989437,546989404
546791272,546791140
546791140,546791272
547074022,547073385
547074022,547073526
547073385,547074022
547073385,547073526
547073613,547073408
547073408,547073613
547073526,547074022
547073526,547073385
546830394,546830679
546830394,546830498
546830679,546830394
546830679,546830498
546830498,546830394
546830498,546830679
547132762,547132840
547132840,547132762
546406659,546407276
546407503,546407171
546407171,546407503
546407276,546406659
547315486,547315390
547315486,547314979
547315486,547315398
547315486,547315746
547315486,547315171
547315486,547315763
547315486,547315392
547315486,547315043
547315486,547315477
547315486,547315599
547315486,547315114
547315486,547315060
547315486,547315772
547315390,547315486
547315390,547314979
547315390,547315398
547315390,547315746
547315390,547315171
547315390,547315763
547315390,547315392
547315390,547315043
547315390,547315477
547315390,547315599
547315390,547315114
547315390,547315060
547315390,547315772
547314979,547315486
547314979,547315390
547314979,547315398
547314979,547315746
547314979,547315171
547314979,547315763
547314979,547315392
547314979,547315043
547314979,547315477
547314979,547315599
547314979,547315114
547314979,547315060
547314979,547315772
547315398,547315486
547315398,547315390
547315398,547314979
547315398,547315746
547315398,547315171
547315398,547315763
547315398,547315392
547315398,547315043
547315398,547315477
547315398,547315599
547315398,547315114
547315398,547315060
547315398,547315772
547315746,547315486
547315746,547315390
547315746,547314979
547315746,547315398
547315746,547315171
547315746,547315763
547315746,547315392
547315746,547315043
547315746,547315477
547315746,547315599
547315746,547315114
547315746,547315060
547315746,547315772
547315171,547315486
547315171,547315390
547315171,547314979
547315171,547315398
547315171,547315746
547315171,547315763
547315171,547315392
547315171,547315043
547315171,547315477
547315171,547315599
547315171,547315114
547315171,547315060
547315171,547315772
547315763,547315486
547315763,547315390
547315763,547314979
547315763,547315398
547315763,547315746
547315763,547315171
547315763,547315392
547315763,547315043
547315763,547315477
547315763,547315599
547315763,547315114
547315763,547315060
547315763,547315772
547315392,547315486
547315392,547315390
547315392,547314979
547315392,547315398
547315392,547315746
547315392,547315171
547315392,547315763
547315392,547315043
547315392,547315477
547315392,547315599
547315392,547315114
547315392,547315060
547315392,547315772
547315043,547315486
547315043,547315390
547315043,547314979
547315043,547315398
547315043,547315746
547315043,547315171
547315043,547315763
547315043,547315392
547315043,547315477
547315043,547315599
547315043,547315114
547315043,547315060
547315043,547315772
547315477,547315486
547315477,547315390
547315477,547314979
547315477,547315398
547315477,547315746
547315477,547315171
547315477,547315763
547315477,547315392
547315477,547315043
547315477,547315599
547315477,547315114
547315477,547315060
547315477,547315772
547315599,547315486
547315599,547315390
547315599,547314979
547315599,547315398
547315599,547315746
547315599,547315171
547315599,547315763
547315599,547315392
547315599,547315043
547315599,547315477
547315599,547315114
547315599,547315060
547315599,547315772
547315114,547315486
547315114,547315390
547315114,547314979
547315114,547315398
547315114,547315746
547315114,547315171
547315114,547315763
547315114,547315392
547315114,547315043
547315114,547315477
547315114,547315599
547315114,547315060
547315114,547315772
547315060,547315486
547315060,547315390
547315060,547314979
547315060,547315398
